zip;ruca;state
43058;1.0;Ohio
43060;6.0;Ohio
43061;2.0;Ohio
43062;2.0;Ohio
43064;2.0;Ohio
43065;1.0;Ohio
43066;2.0;Ohio
43067;2.0;Ohio
43068;1.0;Ohio
43070;10.5;Ohio
43071;2.1;Ohio
43072;3.0;Ohio
43073;2.0;Ohio
43074;2.0;Ohio
43076;2.0;Ohio
43077;2.0;Ohio
43078;4.2;Ohio
43080;2.1;Ohio
43081;1.0;Ohio
43082;1.0;Ohio
43083;4.2;Ohio
43084;6.0;Ohio
43085;1.0;Ohio
43086;1.0;Ohio
43093;1.0;Ohio
43098;1.0;Ohio
43101;3.0;Ohio
43102;2.0;Ohio
43103;2.0;Ohio
43105;2.0;Ohio
43106;5.2;Ohio
43107;5.2;Ohio
43109;1.0;Ohio
43110;1.0;Ohio
43111;7.4;Ohio
43112;2.0;Ohio
43113;4.2;Ohio
43115;5.0;Ohio
43116;2.0;Ohio
43117;2.0;Ohio
43119;1.0;Ohio
43123;1.0;Ohio
43125;1.0;Ohio
43126;2.0;Ohio
43127;7.4;Ohio
43128;6.0;Ohio
43130;4.2;Ohio
43135;3.0;Ohio
43136;1.0;Ohio
43137;1.0;Ohio
43138;7.4;Ohio
43140;7.1;Ohio
43142;4.0;Ohio
43143;2.0;Ohio
43144;5.0;Ohio
43145;3.0;Ohio
43146;2.0;Ohio
43147;1.0;Ohio
43148;2.0;Ohio
43149;3.0;Ohio
43150;5.2;Ohio
43151;7.1;Ohio
43152;8.3;Ohio
43153;9.1;Ohio
43154;2.0;Ohio
43155;5.2;Ohio
43156;3.0;Ohio
43157;2.0;Ohio
43158;7.4;Ohio
43160;4.0;Ohio
43162;2.0;Ohio
43163;4.2;Ohio
43164;3.0;Ohio
43195;1.0;Ohio
43196;1.0;Ohio
43198;1.0;Ohio
43199;1.0;Ohio
43201;1.0;Ohio
43202;1.0;Ohio
43203;1.0;Ohio
43204;1.0;Ohio
43205;1.0;Ohio
43206;1.0;Ohio
43207;1.0;Ohio
43209;1.0;Ohio
43210;1.0;Ohio
43211;1.0;Ohio
43212;1.0;Ohio
43213;1.0;Ohio
43214;1.0;Ohio
43215;1.0;Ohio
43216;1.0;Ohio
43217;1.0;Ohio
43218;1.0;Ohio
43219;1.0;Ohio
43220;1.0;Ohio
43221;1.0;Ohio
43222;1.0;Ohio
43223;1.0;Ohio
43224;1.0;Ohio
43226;1.0;Ohio
43227;1.0;Ohio
43228;1.0;Ohio
43229;1.0;Ohio
43230;1.0;Ohio
43231;1.0;Ohio
43232;1.0;Ohio
43234;1.0;Ohio
43235;1.0;Ohio
43236;1.0;Ohio
43240;1.0;Ohio
43251;1.0;Ohio
43260;1.0;Ohio
43265;1.0;Ohio
43266;1.0;Ohio
43268;1.0;Ohio
43270;1.0;Ohio
43271;1.0;Ohio
43272;1.0;Ohio
43279;1.0;Ohio
43287;1.0;Ohio
43291;1.0;Ohio
43299;1.0;Ohio
43301;4.0;Ohio
43302;4.0;Ohio
43306;4.0;Ohio
43307;4.0;Ohio
43310;6.0;Ohio
43311;4.0;Ohio
43314;5.0;Ohio
43315;3.0;Ohio
43316;7.4;Ohio
43317;5.0;Ohio
43318;10.5;Ohio
43319;6.0;Ohio
43320;9.1;Ohio
43321;3.0;Ohio
43322;4.0;Ohio
43323;8.4;Ohio
43324;6.0;Ohio
43325;4.2;Ohio
43326;7.0;Ohio
43330;7.0;Ohio
43331;9.2;Ohio
43332;5.0;Ohio
43333;10.5;Ohio
43334;2.0;Ohio
43335;5.0;Ohio
43336;6.0;Ohio
43337;4.0;Ohio
43338;7.3;Ohio
43340;8.0;Ohio
43341;5.0;Ohio
43342;5.2;Ohio
43343;10.5;Ohio
43344;10.0;Ohio
43345;8.0;Ohio
43346;9.0;Ohio
43347;6.0;Ohio
43348;9.2;Ohio
43349;2.0;Ohio
43350;2.0;Ohio
43351;7.0;Ohio
43356;5.2;Ohio
43357;6.0;Ohio
43358;6.0;Ohio
43359;8.4;Ohio
43360;6.0;Ohio
43402;4.2;Ohio
43403;4.2;Ohio
43406;3.0;Ohio
43407;5.0;Ohio
43408;2.0;Ohio
43410;7.4;Ohio
43412;2.0;Ohio
43413;6.0;Ohio
43414;4.2;Ohio
43416;2.0;Ohio
43420;4.0;Ohio
43430;2.0;Ohio
43431;10.5;Ohio
43432;2.0;Ohio
43433;4.0;Ohio
43434;1.0;Ohio
43435;5.0;Ohio
43436;10.0;Ohio
43437;6.0;Ohio
43438;1.0;Ohio
43439;4.0;Ohio
43440;6.0;Ohio
43441;2.0;Ohio
43442;5.2;Ohio
43443;2.0;Ohio
43445;2.0;Ohio
43446;4.0;Ohio
43447;1.0;Ohio
43449;6.0;Ohio
43450;2.0;Ohio
43451;5.2;Ohio
43452;4.0;Ohio
43456;10.0;Ohio
43457;3.0;Ohio
43458;6.0;Ohio
43460;1.0;Ohio
43462;5.2;Ohio
43463;1.0;Ohio
43464;3.0;Ohio
43465;1.0;Ohio
43466;3.0;Ohio
43467;3.0;Ohio
43468;2.0;Ohio
43469;2.0;Ohio
43501;10.6;Ohio
43502;7.0;Ohio
43504;2.0;Ohio
43505;10.6;Ohio
43506;7.0;Ohio
43510;9.1;Ohio
43511;5.2;Ohio
43512;4.0;Ohio
43515;2.0;Ohio
43516;10.6;Ohio
43517;10.6;Ohio
43518;10.6;Ohio
43519;4.0;Ohio
43520;7.0;Ohio
43521;8.0;Ohio
43522;2.0;Ohio
43523;8.0;Ohio
43524;10.6;Ohio
43525;2.0;Ohio
43526;7.3;Ohio
43527;8.4;Ohio
43528;1.0;Ohio
43529;10.6;Ohio
43530;4.0;Ohio
43531;10.6;Ohio
43532;9.1;Ohio
43533;9.1;Ohio
43534;8.0;Ohio
43535;8.0;Ohio
43536;6.0;Ohio
43537;1.0;Ohio
43540;2.0;Ohio
43541;5.2;Ohio
43542;1.0;Ohio
43543;7.0;Ohio
43545;7.0;Ohio
43547;2.0;Ohio
43548;8.4;Ohio
43549;9.2;Ohio
43550;7.0;Ohio
43551;1.0;Ohio
43552;1.0;Ohio
43553;7.0;Ohio
43554;10.6;Ohio
43555;7.0;Ohio
43556;6.0;Ohio
43557;9.0;Ohio
43558;2.0;Ohio
43560;1.0;Ohio
43565;4.2;Ohio
43566;1.0;Ohio
43567;7.0;Ohio
43569;5.2;Ohio
43570;10.6;Ohio
43571;2.0;Ohio
43601;1.0;Ohio
43602;1.0;Ohio
43603;1.0;Ohio
43604;1.0;Ohio
43605;1.0;Ohio
43606;1.0;Ohio
43607;1.0;Ohio
43608;1.0;Ohio
43609;1.0;Ohio
43610;1.0;Ohio
43611;1.0;Ohio
43612;1.0;Ohio
43613;1.0;Ohio
43614;1.0;Ohio
43615;1.0;Ohio
43616;1.0;Ohio
43617;1.0;Ohio
43618;2.0;Ohio
43619;1.0;Ohio
43620;1.0;Ohio
43623;1.0;Ohio
43624;1.0;Ohio
43635;1.0;Ohio
43652;1.0;Ohio
43654;1.0;Ohio
43656;1.0;Ohio
43657;1.0;Ohio
43659;1.0;Ohio
43660;1.0;Ohio
43661;1.0;Ohio
43666;1.0;Ohio
43667;1.0;Ohio
43681;1.0;Ohio
43682;1.0;Ohio
43697;1.0;Ohio
43699;1.0;Ohio
43701;4.0;Ohio
43702;4.0;Ohio
43711;5.0;Ohio
43713;7.3;Ohio
43716;10.0;Ohio
43717;7.4;Ohio
43718;2.0;Ohio
43719;2.0;Ohio
43720;5.0;Ohio
43721;2.0;Ohio
43722;5.0;Ohio
43723;4.0;Ohio
43724;7.4;Ohio
43725;4.0;Ohio
43727;5.0;Ohio
43728;9.0;Ohio
43730;9.1;Ohio
43731;9.2;Ohio
43732;5.0;Ohio
43733;5.0;Ohio
43734;5.0;Ohio
43735;5.0;Ohio
43736;6.0;Ohio
43738;2.0;Ohio
43739;2.0;Ohio
43740;1.0;Ohio
43746;5.2;Ohio
43747;10.0;Ohio
43748;9.1;Ohio
43749;5.0;Ohio
43750;4.0;Ohio
43752;10.0;Ohio
43754;10.0;Ohio
43755;5.0;Ohio
43756;7.0;Ohio
43757;10.0;Ohio
43758;7.0;Ohio
43759;2.0;Ohio
43760;2.0;Ohio
43761;9.1;Ohio
43762;7.4;Ohio
43764;7.4;Ohio
43766;9.1;Ohio
43767;7.4;Ohio
43768;5.0;Ohio
43771;5.0;Ohio
43772;5.0;Ohio
43773;6.0;Ohio
43777;5.0;Ohio
43778;6.0;Ohio
43779;6.0;Ohio
43780;5.0;Ohio
43782;9.1;Ohio
43783;3.0;Ohio
43786;10.0;Ohio
43787;9.0;Ohio
43788;6.0;Ohio
43789;10.0;Ohio
43791;4.0;Ohio
43793;10.0;Ohio
43802;5.0;Ohio
43803;7.4;Ohio
43804;10.0;Ohio
43805;6.0;Ohio
43811;5.0;Ohio
43812;4.0;Ohio
43821;10.2;Ohio
43822;5.0;Ohio
43824;5.0;Ohio
43828;4.0;Ohio
43830;5.0;Ohio
43832;7.4;Ohio
43836;4.0;Ohio
43837;5.0;Ohio
43840;5.0;Ohio
43842;10.2;Ohio
43843;6.0;Ohio
43844;6.0;Ohio
43845;5.0;Ohio
43901;2.0;Ohio
43902;2.0;Ohio
43903;2.0;Ohio
43905;1.0;Ohio
43906;2.0;Ohio
43907;7.4;Ohio
43908;2.0;Ohio
43909;1.0;Ohio
43910;2.0;Ohio
43912;1.0;Ohio
43913;1.0;Ohio
43914;10.0;Ohio
43915;10.6;Ohio
43916;1.0;Ohio
43917;2.1;Ohio
43920;4.0;Ohio
43925;2.0;Ohio
43926;1.0;Ohio
43927;1.0;Ohio
43928;1.0;Ohio
43930;2.0;Ohio
43931;10.6;Ohio
43932;2.0;Ohio
43933;2.0;Ohio
43934;1.0;Ohio
43935;1.0;Ohio
43937;1.0;Ohio
43938;1.0;Ohio
43939;2.1;Ohio
43940;2.0;Ohio
43941;2.1;Ohio
43942;2.0;Ohio
43943;2.0;Ohio
43944;2.0;Ohio
43945;6.0;Ohio
43946;10.6;Ohio
43947;1.0;Ohio
43948;2.1;Ohio
43950;1.0;Ohio
43951;2.0;Ohio
43952;1.0;Ohio
43953;1.0;Ohio
43961;1.0;Ohio
43962;6.0;Ohio
43963;1.0;Ohio
43964;1.0;Ohio
43967;2.0;Ohio
43968;4.0;Ohio
43970;2.0;Ohio
43971;1.0;Ohio
43972;1.0;Ohio
43973;5.0;Ohio
43974;7.4;Ohio
43976;3.0;Ohio
43977;2.0;Ohio
43981;7.4;Ohio
43983;2.0;Ohio
43984;3.0;Ohio
43985;2.0;Ohio
43986;3.0;Ohio
43988;6.0;Ohio
44001;1.0;Ohio
44003;10.5;Ohio
44004;4.2;Ohio
44005;4.2;Ohio
44010;2.0;Ohio
44011;1.0;Ohio
44012;1.0;Ohio
44017;1.0;Ohio
44021;7.1;Ohio
44022;1.0;Ohio
44023;1.0;Ohio
44024;2.0;Ohio
44026;1.0;Ohio
44028;2.0;Ohio
44030;4.0;Ohio
44032;10.5;Ohio
44033;2.0;Ohio
44035;1.0;Ohio
44036;1.0;Ohio
44039;1.0;Ohio
44040;2.0;Ohio
44041;4.2;Ohio
44044;1.0;Ohio
44045;1.0;Ohio
44046;3.0;Ohio
44047;7.2;Ohio
44048;5.0;Ohio
44049;7.1;Ohio
44050;2.1;Ohio
44052;1.0;Ohio
44053;1.0;Ohio
44054;1.0;Ohio
44055;1.0;Ohio
44056;1.0;Ohio
44057;1.0;Ohio
44060;1.0;Ohio
44061;1.0;Ohio
44062;7.1;Ohio
44064;2.0;Ohio
44065;2.0;Ohio
44067;1.0;Ohio
44068;4.0;Ohio
44070;1.0;Ohio
44072;1.0;Ohio
44073;1.0;Ohio
44074;1.0;Ohio
44076;10.4;Ohio
44077;1.0;Ohio
44080;7.1;Ohio
44081;1.0;Ohio
44082;5.0;Ohio
44084;2.0;Ohio
44085;2.0;Ohio
44086;2.0;Ohio
44087;1.0;Ohio
44088;4.2;Ohio
44089;1.0;Ohio
44090;7.1;Ohio
44092;1.0;Ohio
44093;10.5;Ohio
44094;1.0;Ohio
44095;1.0;Ohio
44096;1.0;Ohio
44097;1.0;Ohio
44099;10.4;Ohio
44101;1.0;Ohio
44102;1.0;Ohio
44103;1.0;Ohio
44104;1.0;Ohio
44105;1.0;Ohio
44106;1.0;Ohio
44107;1.0;Ohio
44108;1.0;Ohio
44109;1.0;Ohio
44110;1.0;Ohio
44111;1.0;Ohio
44112;1.0;Ohio
44113;1.0;Ohio
44114;1.0;Ohio
44115;1.0;Ohio
44116;1.0;Ohio
44117;1.0;Ohio
44118;1.0;Ohio
44119;1.0;Ohio
44120;1.0;Ohio
44121;1.0;Ohio
44122;1.0;Ohio
44123;1.0;Ohio
44124;1.0;Ohio
44125;1.0;Ohio
44126;1.0;Ohio
44127;1.0;Ohio
44128;1.0;Ohio
44129;1.0;Ohio
44130;1.0;Ohio
44131;1.0;Ohio
44132;1.0;Ohio
44133;1.0;Ohio
44134;1.0;Ohio
44135;1.0;Ohio
44136;1.0;Ohio
44137;1.0;Ohio
44138;1.0;Ohio
44139;1.0;Ohio
44140;1.0;Ohio
44141;1.0;Ohio
44142;1.0;Ohio
44143;1.0;Ohio
44144;1.0;Ohio
44145;1.0;Ohio
44146;1.0;Ohio
44147;1.0;Ohio
44149;1.0;Ohio
44178;1.0;Ohio
44181;1.0;Ohio
44185;1.0;Ohio
44188;1.0;Ohio
44189;1.0;Ohio
44190;1.0;Ohio
44191;1.0;Ohio
44192;1.0;Ohio
44193;1.0;Ohio
44194;1.0;Ohio
44195;1.0;Ohio
44197;1.0;Ohio
44198;1.0;Ohio
44199;1.0;Ohio
44201;2.1;Ohio
44202;1.0;Ohio
44203;1.0;Ohio
44210;1.0;Ohio
44211;1.0;Ohio
44212;1.0;Ohio
44214;6.0;Ohio
44215;4.1;Ohio
44216;1.0;Ohio
44217;3.0;Ohio
44221;1.0;Ohio
44222;1.0;Ohio
44223;1.0;Ohio
44224;1.0;Ohio
44230;1.0;Ohio
44231;2.0;Ohio
44232;1.0;Ohio
44233;2.0;Ohio
44234;2.0;Ohio
44235;3.0;Ohio
44236;1.0;Ohio
44237;1.0;Ohio
44240;1.0;Ohio
44241;1.0;Ohio
44242;1.0;Ohio
44243;1.0;Ohio
44250;1.0;Ohio
44251;3.0;Ohio
44253;2.0;Ohio
44254;5.0;Ohio
44255;2.0;Ohio
44256;4.1;Ohio
44258;4.1;Ohio
44260;1.0;Ohio
44262;1.0;Ohio
44264;1.0;Ohio
44265;2.1;Ohio
44266;1.0;Ohio
44270;2.0;Ohio
44272;2.1;Ohio
44273;3.0;Ohio
44274;1.0;Ohio
44275;3.0;Ohio
44276;10.5;Ohio
44278;1.0;Ohio
44280;2.0;Ohio
44281;1.0;Ohio
44282;1.0;Ohio
44285;1.0;Ohio
44286;1.0;Ohio
44287;6.0;Ohio
44288;2.0;Ohio
44301;1.0;Ohio
44302;1.0;Ohio
44303;1.0;Ohio
44304;1.0;Ohio
44305;1.0;Ohio
44306;1.0;Ohio
44307;1.0;Ohio
44308;1.0;Ohio
44309;1.0;Ohio
44310;1.0;Ohio
44311;1.0;Ohio
44312;1.0;Ohio
44313;1.0;Ohio
44314;1.0;Ohio
44315;1.0;Ohio
44316;1.0;Ohio
44317;1.0;Ohio
44319;1.0;Ohio
44320;1.0;Ohio
44321;1.0;Ohio
44322;1.0;Ohio
44325;1.0;Ohio
44326;1.0;Ohio
44328;1.0;Ohio
44333;1.0;Ohio
44334;1.0;Ohio
44372;1.0;Ohio
44393;1.0;Ohio
44396;1.0;Ohio
44398;1.0;Ohio
44399;1.0;Ohio
44401;2.0;Ohio
44402;2.0;Ohio
44403;2.0;Ohio
44404;2.0;Ohio
44405;1.0;Ohio
44406;1.0;Ohio
44408;3.0;Ohio
44410;1.0;Ohio
44411;2.1;Ohio
44412;2.1;Ohio
44413;9.1;Ohio
44415;9.1;Ohio
44416;2.0;Ohio
44417;2.0;Ohio
44418;2.0;Ohio
44420;1.0;Ohio
44422;1.0;Ohio
44423;10.6;Ohio
44424;2.0;Ohio
44425;1.0;Ohio
44427;10.1;Ohio
44428;2.0;Ohio
44429;2.1;Ohio
44430;1.0;Ohio
44431;3.0;Ohio
44432;9.1;Ohio
44436;2.0;Ohio
44437;1.0;Ohio
44438;1.0;Ohio
44439;7.1;Ohio
44440;1.0;Ohio
44441;6.0;Ohio
44442;1.0;Ohio
44443;1.0;Ohio
44444;1.0;Ohio
44445;3.0;Ohio
44446;1.0;Ohio
44449;2.1;Ohio
44450;2.0;Ohio
44451;2.0;Ohio
44452;2.0;Ohio
44453;2.0;Ohio
44454;1.0;Ohio
44455;9.1;Ohio
44460;4.2;Ohio
44470;2.0;Ohio
44471;1.0;Ohio
44473;2.0;Ohio
44481;2.0;Ohio
44482;2.0;Ohio
44483;1.0;Ohio
44484;1.0;Ohio
44485;1.0;Ohio
44486;2.0;Ohio
44487;2.0;Ohio
44488;2.0;Ohio
44490;3.0;Ohio
44491;9.1;Ohio
44492;9.1;Ohio
44493;10.6;Ohio
44501;1.0;Ohio
44502;1.0;Ohio
44503;1.0;Ohio
44504;1.0;Ohio
44505;1.0;Ohio
44506;1.0;Ohio
44507;1.0;Ohio
44509;1.0;Ohio
44510;1.0;Ohio
44511;1.0;Ohio
44512;1.0;Ohio
44513;1.0;Ohio
44514;1.0;Ohio
44515;1.0;Ohio
44555;1.0;Ohio
44598;1.0;Ohio
44599;1.0;Ohio
44601;4.2;Ohio
44606;5.0;Ohio
44607;10.1;Ohio
44608;2.0;Ohio
44609;4.2;Ohio
44610;10.5;Ohio
44611;6.0;Ohio
44612;2.0;Ohio
44613;2.0;Ohio
44614;1.0;Ohio
44615;7.1;Ohio
44617;10.0;Ohio
44618;10.4;Ohio
44619;4.2;Ohio
44620;2.0;Ohio
44621;4.0;Ohio
44622;4.0;Ohio
44624;10.0;Ohio
44625;10.6;Ohio
44626;2.0;Ohio
44627;10.5;Ohio
44628;9.0;Ohio
44629;5.0;Ohio
44630;1.0;Ohio
44631;7.1;Ohio
44632;1.0;Ohio
44633;10.6;Ohio
44634;5.0;Ohio
44636;10.4;Ohio
44637;9.0;Ohio
44638;6.0;Ohio
44639;4.0;Ohio
44640;4.2;Ohio
44641;1.0;Ohio
44643;2.0;Ohio
44644;2.0;Ohio
44645;2.0;Ohio
44646;1.0;Ohio
44647;1.0;Ohio
44648;1.0;Ohio
44650;4.2;Ohio
44651;3.0;Ohio
44652;1.0;Ohio
44653;4.0;Ohio
44654;10.5;Ohio
44656;5.2;Ohio
44657;7.1;Ohio
44659;10.0;Ohio
44660;10.5;Ohio
44661;6.0;Ohio
44662;2.0;Ohio
44663;4.0;Ohio
44665;4.2;Ohio
44666;2.1;Ohio
44667;7.4;Ohio
44669;2.0;Ohio
44670;2.0;Ohio
44671;5.2;Ohio
44672;4.2;Ohio
44675;2.0;Ohio
44676;5.0;Ohio
44677;4.0;Ohio
44678;5.2;Ohio
44679;4.0;Ohio
44680;4.0;Ohio
44681;10.5;Ohio
44682;5.0;Ohio
44683;4.0;Ohio
44685;1.0;Ohio
44687;10.5;Ohio
44688;2.0;Ohio
44689;10.0;Ohio
44690;10.0;Ohio
44691;4.0;Ohio
44693;5.0;Ohio
44695;6.0;Ohio
44697;2.0;Ohio
44699;5.0;Ohio
44701;1.0;Ohio
44702;1.0;Ohio
44703;1.0;Ohio
44704;1.0;Ohio
44705;1.0;Ohio
44706;1.0;Ohio
44707;1.0;Ohio
44708;1.0;Ohio
44709;1.0;Ohio
44710;1.0;Ohio
44711;1.0;Ohio
44712;1.0;Ohio
44714;1.0;Ohio
44718;1.0;Ohio
44720;1.0;Ohio
44721;1.0;Ohio
44730;1.0;Ohio
44735;1.0;Ohio
44750;1.0;Ohio
44760;1.0;Ohio
44767;1.0;Ohio
44798;1.0;Ohio
44799;1.0;Ohio
44802;6.0;Ohio
44804;4.0;Ohio
44805;4.0;Ohio
44807;6.0;Ohio
44809;4.0;Ohio
44811;7.3;Ohio
44813;2.0;Ohio
44814;2.0;Ohio
44815;6.0;Ohio
44816;2.0;Ohio
44817;6.0;Ohio
44818;6.0;Ohio
44820;4.0;Ohio
44822;2.0;Ohio
44824;1.0;Ohio
44825;6.0;Ohio
44826;6.1;Ohio
44827;4.2;Ohio
44828;7.3;Ohio
44830;4.0;Ohio
44833;4.2;Ohio
44836;6.0;Ohio
44837;6.0;Ohio
44838;4.0;Ohio
44839;1.0;Ohio
44840;5.0;Ohio
44841;6.0;Ohio
44842;7.0;Ohio
44843;2.0;Ohio
44844;8.0;Ohio
44845;8.0;Ohio
44846;2.0;Ohio
44847;4.2;Ohio
44848;4.0;Ohio
44849;8.4;Ohio
44850;3.0;Ohio
44851;10.5;Ohio
44853;6.0;Ohio
44854;10.5;Ohio
44855;5.0;Ohio
44856;4.2;Ohio
44857;4.2;Ohio
44859;5.0;Ohio
44860;8.4;Ohio
44861;4.0;Ohio
44862;1.0;Ohio
44864;6.0;Ohio
44865;3.0;Ohio
44866;6.0;Ohio
44867;5.0;Ohio
44870;1.0;Ohio
44871;1.0;Ohio
44874;4.0;Ohio
44875;4.1;Ohio
44878;2.0;Ohio
44880;6.0;Ohio
44881;4.0;Ohio
44882;8.0;Ohio
44883;4.0;Ohio
44887;10.5;Ohio
44888;4.0;Ohio
44889;2.0;Ohio
44890;4.0;Ohio
44901;1.0;Ohio
44902;1.0;Ohio
44903;1.0;Ohio
44904;1.0;Ohio
44905;1.0;Ohio
44906;1.0;Ohio
44907;1.0;Ohio
44999;1.0;Ohio
45001;1.0;Ohio
45002;1.0;Ohio
45003;6.0;Ohio
45004;1.0;Ohio
45005;1.0;Ohio
45011;1.0;Ohio
45012;1.0;Ohio
45013;1.0;Ohio
45014;1.0;Ohio
45015;1.0;Ohio
45018;1.0;Ohio
45025;1.0;Ohio
45026;1.0;Ohio
45030;1.0;Ohio
45032;2.0;Ohio
45033;1.0;Ohio
45034;1.0;Ohio
45036;2.0;Ohio
45039;1.0;Ohio
45040;1.0;Ohio
45041;1.0;Ohio
45042;1.0;Ohio
45043;1.0;Ohio
45044;1.0;Ohio
45050;1.0;Ohio
45051;1.0;Ohio
45052;1.0;Ohio
45053;2.0;Ohio
45054;2.0;Ohio
45055;1.0;Ohio
45056;4.2;Ohio
45061;1.0;Ohio
45062;1.0;Ohio
45063;1.0;Ohio
45064;2.0;Ohio
45065;1.0;Ohio
45066;1.0;Ohio
45067;1.0;Ohio
45068;2.0;Ohio
45069;1.0;Ohio
45070;9.1;Ohio
45071;1.0;Ohio
45073;1.0;Ohio
45099;1.0;Ohio
45101;4.0;Ohio
45102;1.0;Ohio
45103;1.0;Ohio
45105;10.4;Ohio
45106;2.0;Ohio
45107;2.0;Ohio
45110;2.0;Ohio
45111;1.0;Ohio
45112;2.0;Ohio
45113;5.2;Ohio
45114;2.0;Ohio
45115;2.0;Ohio
45118;2.0;Ohio
45119;2.0;Ohio
45120;2.0;Ohio
45121;7.1;Ohio
45122;2.0;Ohio
45123;7.4;Ohio
45130;2.0;Ohio
45131;7.1;Ohio
45132;6.0;Ohio
45133;8.0;Ohio
45135;6.0;Ohio
45138;5.0;Ohio
45140;1.0;Ohio
45142;6.0;Ohio
45144;10.4;Ohio
45145;2.0;Ohio
45146;5.2;Ohio
45147;1.0;Ohio
45148;5.2;Ohio
45150;1.0;Ohio
45152;2.0;Ohio
45153;2.0;Ohio
45154;2.0;Ohio
45155;8.0;Ohio
45156;2.0;Ohio
45157;1.0;Ohio
45158;2.0;Ohio
45159;5.0;Ohio
45160;2.0;Ohio
45162;2.0;Ohio
45164;4.0;Ohio
45165;7.4;Ohio
45166;5.0;Ohio
45167;10.4;Ohio
45168;2.0;Ohio
45169;5.0;Ohio
45171;2.0;Ohio
45172;8.0;Ohio
45174;1.0;Ohio
45176;2.0;Ohio
45177;4.0;Ohio
45201;1.0;Ohio
45202;1.0;Ohio
45203;1.0;Ohio
45204;1.0;Ohio
45205;1.0;Ohio
45206;1.0;Ohio
45207;1.0;Ohio
45208;1.0;Ohio
45209;1.0;Ohio
45210;1.0;Ohio
45211;1.0;Ohio
45212;1.0;Ohio
45213;1.0;Ohio
45214;1.0;Ohio
45215;1.0;Ohio
45216;1.0;Ohio
45217;1.0;Ohio
45218;1.0;Ohio
45219;1.0;Ohio
45220;1.0;Ohio
45222;1.0;Ohio
45223;1.0;Ohio
45224;1.0;Ohio
45225;1.0;Ohio
45226;1.0;Ohio
45227;1.0;Ohio
45228;1.0;Ohio
45229;1.0;Ohio
45230;1.0;Ohio
45231;1.0;Ohio
45232;1.0;Ohio
45233;1.0;Ohio
45234;1.0;Ohio
45235;1.0;Ohio
45236;1.0;Ohio
45237;1.0;Ohio
45238;1.0;Ohio
45239;1.0;Ohio
45240;1.0;Ohio
45241;1.0;Ohio
45242;1.0;Ohio
45243;1.0;Ohio
45244;1.0;Ohio
45245;1.0;Ohio
45246;1.0;Ohio
45247;1.0;Ohio
45248;1.0;Ohio
45249;1.0;Ohio
45250;1.0;Ohio
45251;1.0;Ohio
45252;1.0;Ohio
45253;1.0;Ohio
45254;1.0;Ohio
45255;1.0;Ohio
45258;1.0;Ohio
45262;1.0;Ohio
45263;1.0;Ohio
45264;1.0;Ohio
45267;1.0;Ohio
45268;1.0;Ohio
45269;1.0;Ohio
45270;1.0;Ohio
45271;1.0;Ohio
45273;1.0;Ohio
45274;1.0;Ohio
45275;1.0;Kentucky
45277;1.0;Kentucky
45280;1.0;Ohio
45296;1.0;Ohio
45298;1.0;Kentucky
45299;1.0;Ohio
45301;1.0;Ohio
45302;6.0;Ohio
45303;5.0;Ohio
45304;2.0;Ohio
45305;1.0;Ohio
45306;6.0;Ohio
45307;2.0;Ohio
45308;3.0;Ohio
45309;2.0;Ohio
45310;10.5;Ohio
45311;9.1;Ohio
45312;2.0;Ohio
45314;7.1;Ohio
45315;1.0;Ohio
45316;2.0;Ohio
45317;2.0;Ohio
45318;2.0;Ohio
45319;2.0;Ohio
45320;7.3;Ohio
45321;3.0;Ohio
45322;1.0;Ohio
45323;1.0;Ohio
45324;1.0;Ohio
45325;2.0;Ohio
45326;2.0;Ohio
45327;1.0;Ohio
45328;3.0;Ohio
45330;2.0;Ohio
45331;4.2;Ohio
45332;5.0;Ohio
45333;5.0;Ohio
45334;6.0;Ohio
45335;2.0;Ohio
45336;6.0;Ohio
45337;2.0;Ohio
45338;2.0;Ohio
45339;2.0;Ohio
45340;6.0;Ohio
45341;1.0;Ohio
45342;1.0;Ohio
45343;1.0;Ohio
45344;2.0;Ohio
45345;2.0;Ohio
45346;5.0;Ohio
45347;5.2;Ohio
45348;10.5;Ohio
45349;1.0;Ohio
45350;10.5;Ohio
45351;10.5;Ohio
45352;4.2;Ohio
45353;4.0;Ohio
45354;2.0;Ohio
45356;4.2;Ohio
45358;2.0;Ohio
45359;2.0;Ohio
45360;4.0;Ohio
45361;2.0;Ohio
45362;10.5;Ohio
45363;5.0;Ohio
45365;4.0;Ohio
45367;4.0;Ohio
45368;2.0;Ohio
45369;2.0;Ohio
45370;2.0;Ohio
45371;1.0;Ohio
45372;1.0;Ohio
45373;1.0;Ohio
45374;1.0;Ohio
45377;1.0;Ohio
45378;2.0;Ohio
45380;7.4;Ohio
45381;2.0;Ohio
45382;3.0;Ohio
45383;1.0;Ohio
45384;1.0;Ohio
45385;1.0;Ohio
45387;2.0;Ohio
45388;10.5;Ohio
45389;2.0;Ohio
45390;7.4;Ohio
45401;1.0;Ohio
45402;1.0;Ohio
45403;1.0;Ohio
45404;1.0;Ohio
45405;1.0;Ohio
45406;1.0;Ohio
45408;1.0;Ohio
45409;1.0;Ohio
45410;1.0;Ohio
45412;1.0;Ohio
45413;1.0;Ohio
45414;1.0;Ohio
45415;1.0;Ohio
45416;1.0;Ohio
45417;1.0;Ohio
